N	numinstance	numrun	fitness	budget	comment
100	4	17	5253	6021	numrun=seed
100	4	18	5188	4535	numrun=seed
100	4	19	5254	4366	numrun=seed
100	4	20	4920	5276	numrun=seed
100	4	21	5296	5742	numrun=seed
100	4	22	5301	6100	numrun=seed
100	4	23	5253	7244	numrun=seed
100	4	24	5162	5415	numrun=seed
100	4	25	5301	7601	numrun=seed
100	4	26	5249	6000	numrun=seed
100	4	27	5277	6181	numrun=seed
100	4	28	5298	5146	numrun=seed
100	4	29	5049	4933	numrun=seed
100	4	30	5303	6233	numrun=seed
100	4	31	5068	5342	numrun=seed
100	4	32	5129	5786	numrun=seed
100	4	33	5301	5372	numrun=seed
100	4	34	5303	5681	numrun=seed
100	4	35	5101	6653	numrun=seed
100	4	36	5205	5369	numrun=seed
100	4	37	5276	6358	numrun=seed
100	4	38	5296	6257	numrun=seed
100	4	39	5303	4974	numrun=seed
100	4	40	5117	5534	numrun=seed
100	4	41	5111	4749	numrun=seed
100	4	42	5203	6599	numrun=seed
100	4	43	5226	5345	numrun=seed
100	4	44	4961	6660	numrun=seed
100	4	45	5195	5879	numrun=seed
100	4	46	5224	4530	numrun=seed
100	4	47	5301	5200	numrun=seed
100	4	48	5303	6914	numrun=seed
100	4	49	5129	5186	numrun=seed
100	4	50	5165	4936	numrun=seed
100	4	51	5298	5678	numrun=seed
100	4	52	5117	5266	numrun=seed
100	4	53	5249	5256	numrun=seed
100	4	54	4961	4622	numrun=seed
100	4	55	5173	4586	numrun=seed
100	4	56	5155	5478	numrun=seed
100	4	57	5250	5435	numrun=seed
100	4	58	5296	5663	numrun=seed
100	4	59	5209	5832	numrun=seed
100	4	60	5221	6440	numrun=seed
100	4	61	5117	6440	numrun=seed
100	4	62	5123	6161	numrun=seed
100	4	63	5274	5102	numrun=seed
100	4	64	5101	5402	numrun=seed
100	4	65	5034	5561	numrun=seed
100	4	66	5069	5583	numrun=seed
100	4	67	4616	4025	numrun=seed
100	4	68	5301	5268	numrun=seed
100	4	69	5077	5553	numrun=seed
100	4	70	5303	4996	numrun=seed
100	4	71	5253	5195	numrun=seed
100	4	72	5300	8062	numrun=seed
100	4	73	5303	3975	numrun=seed
100	4	74	5250	5630	numrun=seed
100	4	75	5148	5110	numrun=seed
100	4	76	5253	5423	numrun=seed
100	4	77	5174	4312	numrun=seed
100	4	78	5217	7003	numrun=seed
100	4	79	5301	6094	numrun=seed
100	4	80	5298	5948	numrun=seed
100	4	81	5202	5312	numrun=seed
100	4	82	5179	6212	numrun=seed
100	4	83	5173	6875	numrun=seed
100	4	84	5195	6851	numrun=seed
100	4	85	5192	6150	numrun=seed
100	4	86	5121	5763	numrun=seed
100	4	87	5303	4997	numrun=seed
100	4	88	5301	6024	numrun=seed
100	4	89	5039	6369	numrun=seed
100	4	90	5303	6017	numrun=seed
100	4	91	5127	4869	numrun=seed
100	4	92	5298	5319	numrun=seed
100	4	93	5089	5822	numrun=seed
100	4	94	5219	3893	numrun=seed
100	4	95	5195	5048	numrun=seed
100	4	96	5300	5697	numrun=seed
100	4	97	5072	5888	numrun=seed
100	4	98	5176	6626	numrun=seed
100	4	99	5298	5103	numrun=seed
100	4	100	5219	4211	numrun=seed
100	4	101	5028	6235	numrun=seed
100	4	102	5033	4916	numrun=seed
100	4	103	5115	5159	numrun=seed
100	4	104	5301	5513	numrun=seed
100	4	105	5253	6304	numrun=seed
100	4	106	5202	5370	numrun=seed
100	4	107	5303	4954	numrun=seed
100	4	108	5148	6315	numrun=seed
100	4	109	5135	5545	numrun=seed
100	4	110	5300	5538	numrun=seed
100	4	111	5301	5375	numrun=seed
100	4	112	5139	5390	numrun=seed
100	4	113	5159	6144	numrun=seed
100	4	114	5046	4697	numrun=seed
100	4	115	5188	5886	numrun=seed
100	4	116	5083	5229	numrun=seed
100	4	117	5225	5217	numrun=seed
100	4	118	5195	6575	numrun=seed
100	4	119	5274	5021	numrun=seed
100	4	120	5121	5728	numrun=seed
100	4	121	5274	6176	numrun=seed
100	4	122	5219	3996	numrun=seed
100	4	123	5179	4982	numrun=seed
100	4	124	5276	5680	numrun=seed
100	4	125	5232	5848	numrun=seed
100	4	126	5219	5798	numrun=seed
100	4	127	5301	5915	numrun=seed
100	4	128	5303	5153	numrun=seed
100	4	129	5219	5979	numrun=seed
100	4	130	5135	4500	numrun=seed
100	4	131	5214	5248	numrun=seed
100	4	132	5203	5973	numrun=seed
100	4	133	4765	4884	numrun=seed
100	4	134	5197	6045	numrun=seed
100	4	135	5145	5458	numrun=seed
100	4	136	5301	5181	numrun=seed
100	4	137	5214	7100	numrun=seed
100	4	138	5301	5899	numrun=seed
100	4	139	5091	4600	numrun=seed
100	4	140	5159	5608	numrun=seed
100	4	141	5277	5642	numrun=seed
100	4	142	5114	5151	numrun=seed
100	4	143	5257	5705	numrun=seed
100	4	144	5303	5935	numrun=seed
100	4	145	5183	6776	numrun=seed
100	4	146	5303	5416	numrun=seed
100	4	147	5301	5166	numrun=seed
100	4	148	5253	4612	numrun=seed
100	4	149	5249	4636	numrun=seed
100	4	150	5296	5583	numrun=seed
100	4	151	5301	7477	numrun=seed
100	4	152	5101	5126	numrun=seed
100	4	153	5303	6337	numrun=seed
100	4	154	5219	5907	numrun=seed
100	4	155	5253	5724	numrun=seed
100	4	156	5301	4680	numrun=seed
100	4	157	5296	8229	numrun=seed
100	4	158	5085	4732	numrun=seed
100	4	159	5277	5166	numrun=seed
100	4	160	5205	6294	numrun=seed
100	4	161	5145	5353	numrun=seed
100	4	162	5061	5782	numrun=seed
100	4	163	4978	5930	numrun=seed
100	4	164	5152	5127	numrun=seed
100	4	165	5227	5687	numrun=seed
100	4	166	5159	5686	numrun=seed
100	4	167	5063	4450	numrun=seed
100	4	168	5078	7342	numrun=seed
100	4	169	5301	5626	numrun=seed
100	4	170	5301	5159	numrun=seed
100	4	171	5159	6776	numrun=seed
100	4	172	5301	5256	numrun=seed
100	4	173	5125	7294	numrun=seed
100	4	174	5300	6669	numrun=seed
100	4	175	4970	5743	numrun=seed
100	4	176	5188	5806	numrun=seed
100	5	0	4373	5544	numrun=seed
100	5	1	4410	4685	numrun=seed
100	5	2	4373	4589	numrun=seed
100	5	3	4311	5280	numrun=seed
100	5	4	4403	6323	numrun=seed
100	5	5	4335	6504	numrun=seed
100	5	6	4310	5862	numrun=seed
100	5	7	4279	5958	numrun=seed
100	5	8	4345	5115	numrun=seed
100	5	9	4367	5316	numrun=seed
100	5	10	4175	5934	numrun=seed
100	5	11	4498	5994	numrun=seed
100	5	12	4360	4820	numrun=seed
100	5	13	4360	4630	numrun=seed
100	5	14	4284	5327	numrun=seed
100	5	15	4189	6892	numrun=seed
100	5	16	4286	5646	numrun=seed
100	5	17	4429	6198	numrun=seed
100	5	18	4359	6359	numrun=seed
100	5	19	4369	5305	numrun=seed
100	5	20	4408	5664	numrun=seed
100	5	21	4190	6427	numrun=seed
100	5	22	4367	3552	numrun=seed
100	5	23	4287	5493	numrun=seed
100	5	24	4391	6159	numrun=seed
100	5	25	4335	5970	numrun=seed
100	5	26	4396	6047	numrun=seed
100	5	27	4300	5985	numrun=seed
100	5	28	4455	4229	numrun=seed
100	5	29	4428	6319	numrun=seed
100	5	30	4314	6662	numrun=seed
100	5	31	4397	6206	numrun=seed
100	5	32	4315	6380	numrun=seed
100	5	33	4374	5873	numrun=seed
100	5	34	4160	4451	numrun=seed
100	5	35	4159	5223	numrun=seed
100	5	36	4338	6965	numrun=seed
100	5	37	4152	5912	numrun=seed
100	5	38	4338	5402	numrun=seed
100	5	39	4474	7023	numrun=seed
100	5	40	4405	5000	numrun=seed
100	5	41	4058	6182	numrun=seed
100	5	42	4402	5746	numrun=seed
100	5	43	4291	5044	numrun=seed
100	5	44	4375	6461	numrun=seed
100	5	45	4391	5365	numrun=seed
100	5	46	4272	6017	numrun=seed
100	5	47	4403	5670	numrun=seed
100	5	48	4498	5668	numrun=seed
100	5	49	4293	5419	numrun=seed
100	5	50	4332	5912	numrun=seed
100	5	51	4154	5039	numrun=seed
100	5	52	4497	5798	numrun=seed
100	5	53	4402	5461	numrun=seed
100	5	54	4429	5310	numrun=seed
100	5	55	4351	4819	numrun=seed
100	5	56	4491	7840	numrun=seed
100	5	57	4353	5542	numrun=seed
100	5	58	4367	4420	numrun=seed
100	5	59	4293	4310	numrun=seed
100	5	60	4307	4708	numrun=seed
100	5	61	4399	5288	numrun=seed
100	5	62	4367	5603	numrun=seed
100	5	63	4381	5600	numrun=seed
100	5	64	4272	5407	numrun=seed
100	5	65	4398	5261	numrun=seed
100	5	66	4491	4955	numrun=seed
100	5	67	4378	5523	numrun=seed
100	5	68	4373	5472	numrun=seed
100	5	69	4074	5542	numrun=seed
100	5	70	4439	5621	numrun=seed
100	5	71	4319	4361	numrun=seed
100	5	72	4403	6035	numrun=seed
100	5	73	4474	6008	numrun=seed
100	5	74	4292	3949	numrun=seed
100	5	75	4326	4602	numrun=seed
100	5	76	4279	6438	numrun=seed
100	5	77	4338	4736	numrun=seed
100	5	78	4471	6179	numrun=seed
100	5	79	4447	5568	numrun=seed
100	5	80	4472	6533	numrun=seed
100	5	81	4343	5332	numrun=seed
100	5	82	4387	6794	numrun=seed
100	5	83	4412	4324	numrun=seed
100	5	84	4242	5273	numrun=seed
100	5	85	4358	5502	numrun=seed
100	5	86	4319	5349	numrun=seed
100	5	87	4443	5746	numrun=seed
100	5	88	4287	5726	numrun=seed
100	5	89	4323	4901	numrun=seed
100	5	90	4403	6049	numrun=seed
100	5	91	4310	5724	numrun=seed
100	5	92	4316	6611	numrun=seed
100	5	93	4467	6306	numrun=seed
100	5	94	4402	7083	numrun=seed
100	5	95	4380	4342	numrun=seed
100	5	96	4456	6002	numrun=seed
100	5	97	4474	5617	numrun=seed
100	5	98	4380	6588	numrun=seed
100	5	99	4399	5401	numrun=seed
100	5	100	4443	5783	numrun=seed
100	5	101	4227	4924	numrun=seed
100	5	102	4292	6770	numrun=seed
100	5	103	4402	5906	numrun=seed
100	5	104	4310	5165	numrun=seed
100	5	105	4298	5677	numrun=seed
100	5	106	4398	6329	numrun=seed
100	5	107	4351	7635	numrun=seed
100	5	108	4380	7012	numrun=seed
100	5	109	4348	5134	numrun=seed
100	5	110	4366	5863	numrun=seed
100	5	111	4407	4417	numrun=seed
100	5	112	4360	5482	numrun=seed
100	5	113	4329	5784	numrun=seed
100	5	114	4097	5058	numrun=seed
100	5	115	4343	6346	numrun=seed
100	5	116	4399	5739	numrun=seed
100	5	117	4456	6169	numrun=seed
100	5	118	4301	5899	numrun=seed
100	5	119	4315	6183	numrun=seed
100	5	120	4151	5200	numrun=seed
100	5	121	4288	5928	numrun=seed
100	5	122	4456	5813	numrun=seed
100	5	123	4467	6150	numrun=seed
100	5	124	4462	4630	numrun=seed
100	5	125	4386	6475	numrun=seed
100	5	126	4282	5796	numrun=seed
100	5	127	4155	4917	numrun=seed
100	5	128	4365	6954	numrun=seed
100	5	129	4456	5415	numrun=seed
100	5	130	4234	5334	numrun=seed
100	5	131	4372	5545	numrun=seed
100	5	132	4471	5629	numrun=seed
100	5	133	4334	6035	numrun=seed
100	5	134	4203	4396	numrun=seed
100	5	135	4295	9326	numrun=seed
100	5	136	4358	6031	numrun=seed
100	5	137	4456	5414	numrun=seed
100	5	138	4079	5851	numrun=seed
100	5	139	4271	4947	numrun=seed
100	5	140	4218	5758	numrun=seed
100	5	141	4296	6076	numrun=seed
100	5	142	4319	5972	numrun=seed
100	5	143	4289	5372	numrun=seed
100	5	144	4402	5497	numrun=seed
100	5	145	4191	5788	numrun=seed
100	5	146	4203	6298	numrun=seed
100	5	147	4474	5043	numrun=seed
100	5	148	4332	6336	numrun=seed
100	5	149	4332	5195	numrun=seed
100	5	150	4417	4893	numrun=seed
100	5	151	4327	5373	numrun=seed
100	5	152	4047	5461	numrun=seed
100	5	153	4478	6192	numrun=seed
100	5	154	4373	5201	numrun=seed
100	5	155	4398	5858	numrun=seed
100	5	156	4387	7201	numrun=seed
100	5	157	4097	6103	numrun=seed
100	5	158	4403	5734	numrun=seed
100	5	159	4348	6186	numrun=seed
100	5	160	4399	5510	numrun=seed
100	5	161	4229	5568	numrun=seed
100	5	162	4188	5951	numrun=seed
100	5	163	4417	4576	numrun=seed
100	5	164	4133	4715	numrun=seed
100	5	165	4286	5678	numrun=seed
100	5	166	4348	5928	numrun=seed
100	5	167	4391	5822	numrun=seed
100	5	168	4455	4242	numrun=seed
100	5	169	4407	6061	numrun=seed
100	5	170	4472	5410	numrun=seed
100	5	171	4403	4962	numrun=seed
100	5	172	4498	6062	numrun=seed
100	5	173	4243	5932	numrun=seed
100	5	174	4399	4985	numrun=seed
100	5	175	4497	5623	numrun=seed
100	6	0	4594	4869	numrun=seed
100	6	1	5002	4353	numrun=seed
100	6	2	5066	6318	numrun=seed
100	6	3	5161	5630	numrun=seed
100	6	4	5202	5939	numrun=seed
100	6	5	5052	6086	numrun=seed
100	6	6	5208	4976	numrun=seed
100	6	7	5181	6922	numrun=seed
100	6	8	5161	5800	numrun=seed
100	6	9	5031	5628	numrun=seed
100	6	10	4999	5236	numrun=seed
100	6	11	5159	7144	numrun=seed
100	6	12	5195	5099	numrun=seed
100	6	13	5181	6076	numrun=seed
100	6	14	5195	6035	numrun=seed
100	6	15	5017	4682	numrun=seed
100	6	16	5243	3866	numrun=seed
100	6	17	4776	4849	numrun=seed
100	6	18	5029	4263	numrun=seed
100	6	19	5159	5371	numrun=seed
100	6	20	4888	3792	numrun=seed
100	6	21	4687	5105	numrun=seed
100	6	22	5205	5898	numrun=seed
100	6	23	5237	5531	numrun=seed
100	6	24	5162	5091	numrun=seed
100	6	25	5159	4250	numrun=seed
100	6	26	5190	5101	numrun=seed
100	6	27	4504	5364	numrun=seed
100	6	28	5185	6780	numrun=seed
100	6	29	4984	5037	numrun=seed
100	6	30	5205	5308	numrun=seed
100	6	31	5237	5717	numrun=seed
100	6	32	5223	6714	numrun=seed
100	6	33	5235	6974	numrun=seed
100	6	34	4496	3710	numrun=seed
100	6	35	5085	5722	numrun=seed
100	6	36	4846	5358	numrun=seed
100	6	37	5185	4862	numrun=seed
100	6	38	5156	5735	numrun=seed
100	6	39	5065	5456	numrun=seed
100	6	40	5207	5224	numrun=seed
100	6	41	5018	6123	numrun=seed
100	6	42	5058	5362	numrun=seed
100	6	43	4964	5385	numrun=seed
100	6	44	5221	6164	numrun=seed
100	6	45	4864	4416	numrun=seed
100	6	46	5001	5531	numrun=seed
100	6	47	5197	5328	numrun=seed
100	6	48	5026	5769	numrun=seed
100	6	49	4921	4577	numrun=seed
100	6	50	5223	6277	numrun=seed
100	6	51	5156	4800	numrun=seed
100	6	52	5135	5311	numrun=seed
100	6	53	5060	5528	numrun=seed
100	6	54	5189	5769	numrun=seed
100	6	55	5127	5636	numrun=seed
100	6	56	5047	5447	numrun=seed
100	6	57	5182	5003	numrun=seed
100	6	58	5156	7432	numrun=seed
100	6	59	5213	6253	numrun=seed
100	6	60	5189	5054	numrun=seed
100	6	61	5101	5495	numrun=seed
100	6	62	5052	4843	numrun=seed
100	6	63	5147	5671	numrun=seed
100	6	64	5214	6538	numrun=seed
100	6	65	4935	5243	numrun=seed
100	6	66	4973	5092	numrun=seed
100	6	67	5142	5804	numrun=seed
100	6	68	5197	6152	numrun=seed
100	6	69	4846	6063	numrun=seed
100	6	70	5161	4941	numrun=seed
100	6	71	4739	4873	numrun=seed
100	6	72	5121	4797	numrun=seed
100	6	73	5051	3869	numrun=seed
100	6	74	5107	4975	numrun=seed
100	6	75	5051	7359	numrun=seed
100	6	76	5011	5385	numrun=seed
100	6	77	4990	4441	numrun=seed
100	6	78	5197	4785	numrun=seed
100	6	79	5221	4704	numrun=seed
100	6	80	5221	5782	numrun=seed
100	6	81	5207	6311	numrun=seed
100	6	82	5221	4940	numrun=seed
100	6	83	5117	5248	numrun=seed
100	6	84	5197	6124	numrun=seed
100	6	85	5148	6087	numrun=seed
100	6	86	5237	5155	numrun=seed
100	6	87	5161	5412	numrun=seed
100	6	88	5221	5995	numrun=seed
100	6	89	4979	4593	numrun=seed
100	6	90	5221	6073	numrun=seed
100	6	91	5157	4823	numrun=seed
100	6	92	5132	5612	numrun=seed
100	6	93	5142	5419	numrun=seed
100	6	94	5214	5578	numrun=seed
100	6	95	5163	5892	numrun=seed
100	6	96	5127	4756	numrun=seed
100	6	97	5159	5088	numrun=seed
100	6	98	5194	4894	numrun=seed
100	6	99	5131	4794	numrun=seed
100	6	100	5221	4902	numrun=seed
100	6	101	4964	4585	numrun=seed
100	6	102	5243	6901	numrun=seed
100	6	103	5201	5308	numrun=seed
100	6	104	4988	4402	numrun=seed
100	6	105	5162	5037	numrun=seed
100	6	106	5149	6073	numrun=seed
100	6	107	5009	5483	numrun=seed
100	6	108	5132	5746	numrun=seed
100	6	109	5223	4912	numrun=seed
100	6	110	5079	6423	numrun=seed
100	6	111	5162	5404	numrun=seed
100	6	112	5085	4863	numrun=seed
100	6	113	5221	4738	numrun=seed
100	6	114	5108	4673	numrun=seed
100	6	115	4277	4443	numrun=seed
100	6	116	5207	4158	numrun=seed
100	6	117	5182	5226	numrun=seed
100	6	118	5083	5331	numrun=seed
100	6	119	5189	5983	numrun=seed
100	6	120	4906	5590	numrun=seed
100	6	121	5211	4756	numrun=seed
100	6	122	5228	5052	numrun=seed
100	6	123	5093	5192	numrun=seed
100	6	124	5221	3248	numrun=seed
100	6	125	5243	6428	numrun=seed
100	6	126	5207	6341	numrun=seed
100	6	127	5234	5982	numrun=seed
100	6	128	5234	6001	numrun=seed
100	6	129	4587	4545	numrun=seed
100	6	130	5221	4458	numrun=seed
100	6	131	5131	5960	numrun=seed
100	6	132	5162	5200	numrun=seed
100	6	133	5021	7090	numrun=seed
100	6	134	5199	5837	numrun=seed
100	6	135	5194	3564	numrun=seed
100	6	136	5091	4936	numrun=seed
100	6	137	5208	5711	numrun=seed
100	6	138	5182	5664	numrun=seed
100	6	139	5235	4916	numrun=seed
100	6	140	5063	6224	numrun=seed
100	6	141	4588	5047	numrun=seed
100	6	142	5040	4940	numrun=seed
100	6	143	5159	5356	numrun=seed
100	6	144	5072	5626	numrun=seed
100	6	145	5000	6021	numrun=seed
100	6	146	5098	5908	numrun=seed
100	6	147	5195	5301	numrun=seed
100	6	148	5188	5930	numrun=seed
100	6	149	5130	6033	numrun=seed
100	6	150	5143	5211	numrun=seed
100	6	151	5207	6132	numrun=seed
100	6	152	5173	4544	numrun=seed
100	6	153	5121	6245	numrun=seed
100	6	154	5234	7132	numrun=seed
100	6	155	5064	6425	numrun=seed
100	6	156	4990	5665	numrun=seed
100	6	157	5189	5791	numrun=seed
100	6	158	5197	6266	numrun=seed
100	6	159	5207	5265	numrun=seed
100	6	160	4930	5217	numrun=seed
100	6	161	5108	4424	numrun=seed
100	6	162	5221	4900	numrun=seed
100	6	163	5234	5001	numrun=seed
100	6	164	5214	5750	numrun=seed
100	6	165	5213	6205	numrun=seed
100	6	166	5235	6531	numrun=seed
100	6	167	5197	5867	numrun=seed
100	6	168	5114	4447	numrun=seed
100	6	169	5160	5493	numrun=seed
100	6	170	5069	4111	numrun=seed
100	6	171	5201	5140	numrun=seed
100	6	172	5187	6243	numrun=seed
100	6	173	5174	4718	numrun=seed
100	6	174	5211	5609	numrun=seed
100	6	175	5075	6066	numrun=seed
100	6	176	5143	5567	numrun=seed
100	6	177	5197	4565	numrun=seed
100	6	178	5064	6289	numrun=seed
100	6	179	5211	5079	numrun=seed
100	6	180	5131	4744	numrun=seed
100	6	181	4969	5812	numrun=seed
100	6	182	5222	5435	numrun=seed
100	6	183	5134	4658	numrun=seed
100	7	0	4925	4425	numrun=seed
100	7	1	4853	4784	numrun=seed
100	7	2	4966	6578	numrun=seed
100	7	3	4623	4086	numrun=seed
100	7	4	4930	3976	numrun=seed
100	7	5	4937	4703	numrun=seed
100	7	6	4759	3501	numrun=seed
100	7	7	4971	6413	numrun=seed
100	7	8	4943	5869	numrun=seed
100	7	9	4640	4109	numrun=seed
100	7	10	4991	5786	numrun=seed
100	7	11	4834	5336	numrun=seed
100	7	12	4943	5013	numrun=seed
100	7	13	4638	3861	numrun=seed
100	7	14	4896	4098	numrun=seed
100	7	15	4743	4768	numrun=seed
100	7	16	4973	5244	numrun=seed
100	7	17	4968	5840	numrun=seed
100	7	18	4791	4640	numrun=seed
100	7	19	4917	5283	numrun=seed
100	7	20	4930	5401	numrun=seed
100	7	21	4890	6117	numrun=seed
100	7	22	4842	6358	numrun=seed
100	7	23	4896	5568	numrun=seed
100	7	24	4511	5451	numrun=seed
100	7	25	4949	5917	numrun=seed
100	7	26	4872	6468	numrun=seed
100	7	27	4943	6554	numrun=seed
100	7	28	4901	4198	numrun=seed
100	7	29	4973	4348	numrun=seed
100	7	30	4852	5927	numrun=seed
100	7	31	4939	5668	numrun=seed
100	7	32	5015	4947	numrun=seed
100	7	33	4901	5178	numrun=seed
100	7	34	4993	6108	numrun=seed
100	7	35	4918	5743	numrun=seed
100	7	36	4719	5384	numrun=seed
100	7	37	4859	6465	numrun=seed
100	7	38	4837	4078	numrun=seed
100	7	39	4981	4294	numrun=seed
100	7	40	4954	4180	numrun=seed
100	7	41	4880	5818	numrun=seed
100	7	42	4876	4954	numrun=seed
100	7	43	4999	5618	numrun=seed
100	7	44	4728	5600	numrun=seed
100	7	45	4835	5584	numrun=seed
100	7	46	4962	5572	numrun=seed
100	7	47	4962	4913	numrun=seed
100	7	48	4959	5149	numrun=seed
100	7	49	4913	6059	numrun=seed
100	7	50	4719	6347	numrun=seed
100	7	51	4939	4789	numrun=seed
100	7	52	4906	4484	numrun=seed
100	7	53	4925	4498	numrun=seed
100	7	54	4901	6057	numrun=seed
100	7	55	4914	5068	numrun=seed
100	7	56	4887	5304	numrun=seed
100	7	57	4802	6269	numrun=seed
100	7	58	4943	6697	numrun=seed
100	7	59	4990	5784	numrun=seed
100	7	60	4924	5824	numrun=seed
100	7	61	4918	5508	numrun=seed
100	7	62	4941	6409	numrun=seed
100	7	63	4914	5051	numrun=seed
100	7	64	4886	5420	numrun=seed
100	7	65	4892	4496	numrun=seed
100	7	66	4990	5485	numrun=seed
100	7	67	4725	4947	numrun=seed
100	7	68	4880	5309	numrun=seed
100	7	69	4697	6560	numrun=seed
100	7	70	4925	5833	numrun=seed
100	7	71	4942	5141	numrun=seed
100	7	72	4820	6007	numrun=seed
100	7	73	4908	5264	numrun=seed
100	7	74	4831	5214	numrun=seed
100	7	75	4947	5346	numrun=seed
100	7	76	4943	4543	numrun=seed
100	7	77	4827	5236	numrun=seed
100	7	78	4917	5727	numrun=seed
100	7	79	4873	5181	numrun=seed
100	7	80	4752	5059	numrun=seed
100	7	81	4985	5377	numrun=seed
100	7	82	4799	5390	numrun=seed
100	7	83	4853	4314	numrun=seed
100	7	84	4958	4830	numrun=seed
100	7	85	4847	6188	numrun=seed
100	7	86	4871	5681	numrun=seed
100	7	87	4970	4978	numrun=seed
100	7	88	4862	5649	numrun=seed
100	7	89	4917	6002	numrun=seed
100	7	90	4993	6292	numrun=seed
100	7	91	4909	6350	numrun=seed
100	7	92	4849	5681	numrun=seed
100	7	93	4842	4509	numrun=seed
100	7	94	4797	5069	numrun=seed
100	7	95	4990	5859	numrun=seed
100	7	96	4809	5426	numrun=seed
100	7	97	4941	5872	numrun=seed
100	7	98	4867	4769	numrun=seed
100	7	99	4982	5109	numrun=seed
100	7	100	4824	6161	numrun=seed
100	7	101	4948	4953	numrun=seed
100	7	102	4959	3912	numrun=seed
100	7	103	4943	5623	numrun=seed
100	7	104	4914	6026	numrun=seed
100	7	105	4895	5384	numrun=seed
100	7	106	5015	6299	numrun=seed
100	7	107	4818	6200	numrun=seed
100	7	108	4925	5913	numrun=seed
100	7	109	4851	4626	numrun=seed
100	7	110	4981	7544	numrun=seed
100	7	111	4993	4761	numrun=seed
100	7	112	4660	5851	numrun=seed
100	7	113	4999	5276	numrun=seed
100	7	114	4964	4760	numrun=seed
100	7	115	4783	6129	numrun=seed
100	7	116	4940	4822	numrun=seed
100	7	117	4987	5349	numrun=seed
100	7	118	4913	5541	numrun=seed
100	7	119	4930	5245	numrun=seed
100	7	120	4855	4676	numrun=seed
100	7	121	4907	6002	numrun=seed
100	7	122	4723	5447	numrun=seed
100	7	123	4831	5140	numrun=seed
100	7	124	4840	4487	numrun=seed
100	7	125	4542	5591	numrun=seed
100	7	126	4724	4979	numrun=seed
100	7	127	4809	4698	numrun=seed
100	7	128	4940	4973	numrun=seed
100	7	129	4639	4985	numrun=seed
100	7	130	4882	5045	numrun=seed
100	7	131	4881	5097	numrun=seed
100	7	132	4985	5216	numrun=seed
100	7	133	4990	5457	numrun=seed
100	7	134	4930	4976	numrun=seed
100	7	135	4815	5764	numrun=seed
100	7	136	4918	5549	numrun=seed
100	7	137	4778	5937	numrun=seed
100	7	138	4867	4210	numrun=seed
100	7	139	4913	4347	numrun=seed
100	7	140	4918	5739	numrun=seed
100	7	141	4964	4596	numrun=seed
100	7	142	4845	7207	numrun=seed
100	7	143	4933	5190	numrun=seed
100	7	144	4950	6968	numrun=seed
100	7	145	4943	5134	numrun=seed
100	7	146	4925	5402	numrun=seed
100	7	147	4850	5957	numrun=seed
100	7	148	4865	5490	numrun=seed
100	7	149	4891	5509	numrun=seed
100	7	150	4958	6055	numrun=seed
100	7	151	4764	5768	numrun=seed
100	7	152	4913	5646	numrun=seed
100	7	153	4820	5939	numrun=seed
100	7	154	4973	5577	numrun=seed
100	7	155	4947	5577	numrun=seed
100	7	156	4987	6009	numrun=seed
100	7	157	4914	5695	numrun=seed
100	7	158	4746	5525	numrun=seed
100	7	159	4765	5382	numrun=seed
100	7	160	4913	5165	numrun=seed
100	7	161	4839	5049	numrun=seed
100	7	162	4968	5726	numrun=seed
100	7	163	4890	4909	numrun=seed
100	7	164	4950	5763	numrun=seed
100	7	165	4812	4139	numrun=seed
100	7	166	4904	4897	numrun=seed
100	7	167	4840	5659	numrun=seed
100	7	168	4874	4747	numrun=seed
100	7	169	4847	5738	numrun=seed
100	7	170	4865	5623	numrun=seed
100	7	171	4890	5484	numrun=seed
100	7	172	4700	4548	numrun=seed
100	7	173	4886	5445	numrun=seed
100	7	174	4755	4842	numrun=seed
100	7	175	4954	3741	numrun=seed
100	7	176	4858	4752	numrun=seed
100	7	177	4811	4484	numrun=seed
100	7	178	4978	5436	numrun=seed
100	7	179	5015	5166	numrun=seed
100	7	180	4982	3937	numrun=seed
100	7	181	4855	6078	numrun=seed
100	7	182	4973	5012	numrun=seed
100	7	183	4914	3447	numrun=seed
100	7	184	4918	5865	numrun=seed
100	7	185	4820	5586	numrun=seed
100	7	186	4544	5033	numrun=seed
100	8	0	5622	6521	numrun=seed
100	8	1	5656	5462	numrun=seed
100	8	2	5598	5764	numrun=seed
100	8	3	5533	4361	numrun=seed
100	8	4	5690	6202	numrun=seed
100	8	5	5441	7714	numrun=seed
100	8	6	5612	5272	numrun=seed
100	8	7	5569	6578	numrun=seed
100	8	8	5582	4673	numrun=seed
100	8	9	5622	6480	numrun=seed
100	8	10	5430	5805	numrun=seed
100	8	11	5586	4996	numrun=seed
100	8	12	5690	5440	numrun=seed
100	8	13	5552	5129	numrun=seed
100	8	14	5606	5304	numrun=seed
100	8	15	5607	6031	numrun=seed
100	8	16	5617	5916	numrun=seed
100	8	17	5640	5630	numrun=seed
100	8	18	5150	5313	numrun=seed
100	8	19	5682	6335	numrun=seed
100	8	20	5640	5135	numrun=seed
100	8	21	5441	5271	numrun=seed
100	8	22	5539	6371	numrun=seed
100	8	23	5664	5706	numrun=seed
100	8	24	5598	6439	numrun=seed
100	8	25	5617	6350	numrun=seed
100	8	26	5640	5881	numrun=seed
100	8	27	5461	6821	numrun=seed
